unique_trial_ID,ID,season,trial,task,path_efficiency,directional_path_efficiency,perc_backward,perc_backward_buffer,shrew_path_length,correct_path_length,total_deviation_sequences,first_deviation_point,first_deviation_length,total_deviations,total_deviation_length
winter_20210910-2_T2,20210910-2,winter,T2,maze,0.2105415162454873,0.3978260869565217,0.7785800240673887,0.5757013679573383,2563.341288484983,144.74057629509468,41,1,77.17281609725933,41,1820.845014714071
winter_20240228-1_T9,20240228-1,winter,T9,maze,0.622437971952535,0.7866894197952219,0.3678532901833872,0.1797153024911032,179.41047356291497,140.64717002203852,6,2,0.5343130861840937,6,50.961630121426815
summer_20210802-5_T3,20210802-5,summer,T3,maze,0.864390243902439,0.4238505747126437,0.6604878048780488,0.0605095541401273,486.3661131643133,141.87416215267348,6,2,1.5815961001979542,6,55.199728912288194
summer_20210803-3_T5,20210803-3,summer,T5,maze,0.8083333333333333,0.7824267782426778,0.0041666666666666,0,104.82603501529644,141.201273444931,8,1,6.149978673987821,8,27.617575035409647
spring_20210910-1_T8,20210910-1,spring,T8,maze,0.9411764705882352,0.8603773584905661,0.025735294117647,0.0297872340425531,112.56063752079965,145.4321814059821,4,5,1.9566823978155337,4,6.049745028444906
summer_20210912-2_T9,20210912-2,summer,T9,maze,0.2990867579908676,0.5297297297297298,0.5776255707762558,0.234375,395.0770517427563,142.7542026756194,10,1,233.73412996927271,10,290.15303572544656
winter_20210910-1_T9,20210910-1,winter,T9,maze,0.8847262247838616,0.8540372670807453,0.0720461095100864,0.0614334470989761,116.76164569772608,145.0959694171727,6,1,1.711942898913104,6,17.558558790161293
winter_20210803-4_T7,20210803-4,winter,T7,maze,0.8378947368421052,0.8033240997229917,0.24,0.2183288409703504,173.7888002174132,146.40142426942515,6,2,12.53312489784761,6,24.627157033888352
spring_20240526-3_T3,20240526-3,spring,T3,maze,0.1864857674913541,0.5448408871745419,0.7241287576483108,0.1787790697674418,532.0272988579695,139.80157522258443,8,1,334.54842460774756,8,397.3096953489037
winter_20210803-4_T1,20210803-4,winter,T1,maze,0.2278278569351555,0.4461859979101358,0.7217214306484443,0.4170648464163822,2090.585050763505,145.43201806674782,40,1,172.40463082676663,40,1432.2264210408746
spring_20240524-2_T3,20240524-2,spring,T3,maze,0.5332606324972737,0.6871069182389937,0.3064340239912759,0.0602150537634408,187.3557209863328,141.5515751736565,6,1,1.3587853975145867,6,74.18554794853615
spring_20240526-2_T8,20240526-2,spring,T8,maze,0.2967581047381546,0.6503340757238307,0.6267664172901081,0.1151515151515151,391.52976261298585,139.71344411196625,4,1,217.6033500143185,4,279.0187168794601
winter_20240228-2_T7,20240228-2,winter,T7,maze,0.9812889812889812,0.9150485436893204,0.1434511434511434,0.1108490566037735,116.28270513905356,140.38258962354482,2,3,2.5117477348831354,2,3.647585306669728
spring_20240520-1_T6,20240520-1,spring,T6,maze,0.6104461371055495,0.7971014492753623,0.3618063112078346,0.1666666666666666,188.82447442153327,142.09152880184524,10,1,2.076810238662555,10,65.65129711281492
spring_20240524-1_T3,20240524-1,spring,T3,maze,0.2730289750244649,0.5015748031496063,0.7298217248861848,0.4967609416969505,5253.244109373927,142.1330782921529,63,1,205.72806820637769,63,4191.383782139242
spring_20210803-8_T2,20210803-8,spring,T2,maze,0.1634879869765353,0.2008417729843482,0.5732008532614797,0.4743997934773255,3394.220523521672,145.2434444656712,72,1,0.0755601155017245,72,2296.279298790249
summer_20210802-3_T8,20210802-3,summer,T8,maze,0.8003014318010551,0.8780864197530864,0.5116804822908817,0.4575786463298379,291.54748264941003,141.97207557975514,11,2,1.974842486867403,11,28.201623097051428
spring_20240524-2_T7,20240524-2,spring,T7,maze,0.2142321785476349,0.2732013748962901,0.6486925383077948,0.5498925991017379,1717.6083219005586,141.0065909394009,14,3,1.305523363460591,14,1463.4146967699894
spring_20240524-2_T2,20240524-2,spring,T2,maze,0.5811350919264588,0.7980769230769231,0.4180655475619504,0.1302395209580838,211.4515426161981,141.55157517365643,6,1,15.16887694112968,6,71.86577690194405
winter_20240303-3_T10,20240303-3,winter,T10,maze,0.851764705882353,0.8522727272727273,0.1717647058823529,0.0683229813664596,130.41860157952536,141.4117496362706,4,2,13.936159387927754,4,18.65052819182556
winter_20240303-1_T9,20240303-1,winter,T9,maze,0.7321428571428571,0.8175675675675675,0.2448979591836734,0.0396825396825396,144.82797613863534,140.5720619505935,3,2,29.52333387440752,3,33.37518209404849
summer_20210803-1_T10,20210803-1,summer,T10,maze,0.098854961832061,0.2822422579380635,0.7565839694656489,0.2975609756097561,753.2011591362325,141.05927477513725,8,1,581.0768566715983,8,601.1519238439081
spring_20210913-1_T2,20210913-1,spring,T2,maze,0.5771349862258953,0.8020434227330779,0.4607438016528926,0.2406287787182587,284.5153949983235,147.30139709674924,6,1,81.35395355212187,6,141.9606158547853
winter_20240223-1_T6,20240223-1,winter,T6,maze,0.2251882272416153,0.5928571428571429,0.7125256673511293,0.17,476.4956290887652,140.5518478345684,9,1,253.94671923869177,9,341.4714948904333
winter_20210912-3_T10,20210912-3,winter,T10,maze,0.9373297002724796,0.8653846153846154,0.1498637602179836,0.1666666666666666,113.7619870417219,145.32792880622,4,3,1.9313679935574264,4,8.916223609131995
winter_20210802-3_T7,20210802-3,winter,T7,maze,0.0751663254861821,0.3316749585406301,0.8071264073694985,0.1482112436115843,1070.7987809215792,145.74752028794708,8,1,875.3178756462964,8,923.9818209372256
spring_20240520-1_T10,20240520-1,spring,T10,maze,0.9436133486766398,0.962566844919786,0.1392405063291139,0.1187270501835985,129.6270865902716,142.09152880184527,6,3,4.612553411654819,6,8.157725670146325
spring_20210803-1_T9,20210803-1,spring,T9,maze,0.9731404958677686,0.9324324324324323,0.0826446280991735,0.0394431554524361,119.6828691791747,146.53155025905122,3,2,1.9020243808384063,3,4.763985536096316
spring_20210803-4_T10,20210803-4,spring,T10,maze,0.0188711467850738,0.304563492063492,0.9569635385534968,0.269047619047619,1637.2040132377729,145.47957156776886,27,2,2.554913867049315,27,1390.9741929397376
spring_20210913-2_T1,20210913-2,spring,T1,maze,0.7740429505135388,0.8930099857346647,0.3454715219421101,0.2242874845105328,178.1025067510121,145.28491786202633,7,3,4.076466959809072,7,28.014683752568303
summer_20210909-1_T3,20210909-1,summer,T3,maze,0.1018814341498047,0.2765957446808511,0.6829960951366703,0.0952380952380952,668.7015521082591,141.66815297416537,13,1,523.353108048132,13,558.3469836406131
summer_20210803-3_T8,20210803-3,summer,T8,maze,0.2121796638192339,0.4768270944741533,0.6908239184348305,0.288563829787234,392.2536238244115,141.9373202338895,5,1,256.26615718697167,5,261.26495660294955
winter_20240303-1_T7,20240303-1,winter,T7,maze,0.3200916730328495,0.6868131868131868,0.5828877005347594,0.0310077519379844,416.6950612076319,140.10809699445286,2,1,261.0941551789594,2,294.20144738680955
summer_20210909-1_T9,20210909-1,summer,T9,maze,0.702247191011236,0.6460674157303371,0,0,100.60870178352152,141.72975250094967,7,1,6.952982501257706,7,29.009705322034428
summer_20210803-3_T2,20210803-3,summer,T2,maze,0.285309132161089,0.6166666666666667,0.5916052183777651,0.0901639344262295,324.4050649248468,141.68711452848208,6,1,63.74897642329908,6,200.24530823800148
spring_20240524-1_T9,20240524-1,spring,T9,maze,0.1622093023255814,0.4333333333333333,0.6511627906976745,0.0151515151515151,421.5534352466837,142.01592282073543,5,1,305.5944059561794,5,311.5060763034763
winter_20210910-2_T8,20210910-2,winter,T8,maze,0.2063056888279643,0.3171856978085351,0.4057573680603152,0.0350877192982456,317.07330008429955,145.3598829192118,4,1,195.5046040768013,4,202.34889604256009
winter_20210910-1_T6,20210910-1,winter,T6,maze,0.9620689655172414,0.8776978417266187,0.0413793103448275,0.0161290322580645,113.80120840538856,145.33976095179997,2,7,1.518020692527386,2,4.210723347596314
spring_20240526-2_T6,20240526-2,spring,T6,maze,0.490073145245559,0.7622950819672131,0.490073145245559,0.1733333333333333,307.6568392907373,139.71344411196625,7,1,90.69709249574396,7,175.49248079370645
winter_20240223-1_T3,20240223-1,winter,T3,maze,0.3187641296156744,0.5657370517928287,0.6217030896759608,0.2176308539944903,391.2261687154089,141.64941497005947,8,1,226.3926618427,8,279.37453889216096
spring_20210913-2_T8,20210913-2,spring,T8,maze,0.8643533123028391,0.8874296435272045,0.1593059936908517,0.124074074074074,132.88119675073565,145.28491786202633,9,1,3.869170588855829,9,21.457485899087285
winter_20240225-4_T1,20240225-4,winter,T1,maze,0.5747028862478778,0.7299168975069252,0.3870967741935484,0.1127946127946128,264.7720584490608,141.4379323094285,8,1,0.7932161548250065,8,114.2806471667093
winter_20210802-8_T9,20210802-8,winter,T9,maze,0.005840237490056,0.0103415484586734,0.5103125788238033,0.03690036900369,1678.77501707084,145.33976095179997,7,1,1513.8199041398943,7,1529.0008807300453
winter_20210802-8_T4,20210802-8,winter,T4,maze,0.0540986063239922,0.2755388940955951,0.8401019031919676,0.1694915254237288,1070.399555888616,144.24476101209467,2,1,918.9117873923938,2,919.3996152504476
winter_20210912-3_T5,20210912-3,winter,T5,maze,1,0.98015873015873,0.1627906976744186,0.1050724637681159,134.37543671433954,144.48409550054117,0,NA,NA,0,0
winter_20240225-2_T3,20240225-2,winter,T3,maze,0.150599520383693,0.3713080168776371,0.6589928057553956,0.0927835051546391,708.8378743004635,140.98754548141565,8,1,521.2768051963981,8,585.6830371070081
winter_20210910-1_T8,20210910-1,winter,T8,maze,0.9201388888888888,0.8503649635036497,0.0486111111111111,0.0566801619433198,111.48192112343344,145.25601043003113,3,3,6.078800312053145,3,13.61643081829373
summer_20210802-2_T10,20210802-2,summer,T10,maze,0.8165680473372781,0.921104536489152,0.25,0.1367837338262477,123.35781200560332,141.67653810839278,7,1,2.003034420417048,7,12.415475964104928
spring_20240520-4_T1,20240520-4,spring,T1,maze,0.2841853437421304,0.5014409221902018,0.650465877612692,0.3732552904097253,1816.7810852288887,141.34066803174488,28,1,85.33173090429914,28,1225.8012816098294
winter_20240228-1_T5,20240228-1,winter,T5,maze,0.5512321660181583,0.7756653992395437,0.5451794206658019,0.3289473684210526,534.6460321915531,140.59276455749475,17,1,0.3961439669477359,17,199.57129966243463
summer_20210803-3_T10,20210803-3,summer,T10,maze,0.9448818897637796,0.84251968503937,0,0,108.6980585671278,141.11482165731405,2,8,1.1459643208688988,2,6.2537101805028925
spring_20210803-8_T5,20210803-8,spring,T5,maze,0.9531157270029672,0.9604261796042618,0.2201780415430267,0.2107567229518449,223.96415349354288,146.10681997229503,9,2,1.9071598464857231,9,7.258645896453462
summer_20210803-4_T7,20210803-4,summer,T7,maze,0.9776247848537004,0.975609756097561,0.0120481927710843,0.0123456790123456,115.62255636301131,140.96176309035252,3,1,2.968860921252181,3,6.278887365348561
winter_20210802-1_T4,20210802-1,winter,T4,maze,0.2187392352738546,0.4847590953785644,0.6496727523251808,0.2112,497.2951409124865,144.27731420315325,9,1,43.02266961094266,9,338.8422795842722
winter_20240228-1_T2,20240228-1,winter,T2,maze,0.9227053140096618,0.8814589665653495,0.2053140096618357,0.1737891737891738,124.8558832505836,139.59471692881775,3,1,1.2806283206072455,3,8.482315251155548
summer_20210802-3_T10,20210802-3,summer,T10,maze,0.9788359788359788,0.9232876712328768,0.0343915343915343,0.0371428571428571,113.41240616491308,142.27332966230367,1,7,2.0832685858703344,1,2.0832685858703344
spring_20210803-4_T7,20210803-4,spring,T7,maze,0.8351351351351352,0.8473053892215568,0.0972972972972973,0.0406779661016949,123.32866388590432,146.68088409822406,6,3,6.50869525995714,6,16.192716826319643
spring_20240520-4_T3,20240520-4,spring,T3,maze,0.5159763313609468,0.7717171717171717,0.4142011834319526,0.0947867298578199,231.92398491287463,141.3406680317449,2,1,94.82403224686952,2,105.89862910710906
winter_20240303-2_T8,20240303-2,winter,T8,maze,0.2824010914051841,0.4942528735632184,0.5252387448840382,0.0282485875706214,336.66816574093946,139.40010800862643,7,1,200.40231773986483,7,242.55311481799012
summer_20210909-1_T2,20210909-1,summer,T2,maze,0.2169540229885057,0.4834254143646408,0.6532567049808429,0.2045454545454545,400.9217208048971,141.78972262754465,10,1,95.1372277665916,10,269.3324505570593
winter_20240228-1_T6,20240228-1,winter,T6,maze,0.2483609718472811,0.5420792079207921,0.6883918241419206,0.3047619047619048,600.3591261037312,141.08089576763257,10,1,1.1650326491358782,10,464.81529128023686
summer_20210802-3_T2,20210802-3,summer,T2,maze,0.1534157832744405,0.4621794871794872,0.7703180212014135,0.3013565891472868,781.494669844436,143.16097836143388,10,1,577.0488130735948,10,627.3451858866985
spring_20210803-3_T3,20210803-3,spring,T3,maze,0.0718660677827684,0.2626913779210314,0.7466312780726827,0.0151057401812688,926.539979866108,146.79695106814106,5,1,715.0260601497623,5,805.5101015247635
winter_20240228-3_T10,20240228-3,winter,T10,maze,0.2394122731201383,0.4674556213017751,0.5617977528089888,0.052,360.20336811547185,139.27678862079424,6,1,224.43378382469368,6,259.5825488874918
summer_20210803-3_T9,20210803-3,summer,T9,maze,0.9916666666666668,0.9444444444444444,0.0625,0.0659340659340659,118.02285570257344,141.8611638469822,1,8,0.9824390989968554,1,0.9824390989968554
summer_20210802-1_T1,20210802-1,summer,T1,maze,0.8868194842406877,0.9266211604095564,0.160458452722063,0.099502487562189,134.3460547912631,142.57939196723203,9,2,0.8703441247880761,9,7.610918138435561
spring_20240526-2_T10,20240526-2,spring,T10,maze,0.9308943089430894,0.8428571428571429,0.1463414634146341,0.1650943396226415,110.69849674290477,139.71344411196625,4,1,1.0681203477098309,4,6.1190035168808805
spring_20210913-2_T4,20210913-2,spring,T4,maze,0.7241379310344828,0.8437935843793585,0.2507836990595611,0.1102941176470588,181.4821067027562,145.28491786202633,7,2,1.7915196996772351,7,52.126717509117256
spring_20210803-3_T10,20210803-3,spring,T10,maze,0.958217270194986,0.8950437317784257,0.0445682451253481,0.0495356037151702,115.28813856994374,146.520189822305,3,5,2.1225571009894684,3,5.282000269840566
spring_20240524-3_T6,20240524-3,spring,T6,maze,0.7764084507042254,0.9039301310043668,0.1936619718309859,0.0304449648711943,142.96870581348352,139.48397829703362,5,1,1.7529625964771138,5,32.98039954957449
spring_20240520-3_T10,20240520-3,spring,T10,maze,0.0725066127275556,0.190917516218721,0.6642290337638089,0.0741573033707865,596.3648382606574,141.39774363966376,6,3,5.671877160196575,6,477.8716020428583
winter_20240225-1_T3,20240225-1,winter,T3,maze,0.2218710493046776,0.5823529411764706,0.6776232616940582,0.1,467.019774792111,142.52263143186363,6,1,269.86035634090416,6,339.5138357118888
winter_20210912-3_T1,20210912-3,winter,T1,maze,0.2858220211161387,0.5048543689320388,0.6892911010558069,0.4099290780141844,697.2860261557162,145.398981751047,16,5,1.7545757966707596,16,430.26929238822527
spring_20240520-1_T9,20240520-1,spring,T9,maze,0.3309993634627626,0.6143560872624912,0.5477402928071292,0.1532492725509214,447.5297124770456,142.09152880184527,6,1,322.12439903919886,6,326.2260500212558
winter_20210912-1_T1,20210912-1,winter,T1,maze,0.6134453781512605,0.8123827392120075,0.3601440576230492,0.0941422594142259,166.59473841166573,145.30795537131803,5,6,10.859294474785234,5,33.392637076446576
winter_20240225-1_T8,20240225-1,winter,T8,maze,0.1704119850187266,0.3923076923076923,0.6348314606741573,0.0783132530120482,387.83718216639846,142.09413566329752,7,1,253.4902326025567,7,292.0613236876331
winter_20210803-4_T2,20210803-4,winter,T2,maze,0.278125,0.5255591054313099,0.60875,0.2454128440366972,410.62095102961314,145.3079553713181,8,1,159.34413475939195,8,282.57512804127543
