unique_trial_ID,season,ID,trial,time_at_edge,total_trial_time,percent_time_at_edge,mean_speed,task,mean_speed_at_edge_cm_s,mean_speed_out_edge_cm_s,total_distance_at_edge_cm,total_distance_out_edge_cm
winter_20201031-1_T1S2,winter,20201031-1,T1S2,973264.832344,2460666.164467,39.55290020232456,0.4531409540944135,foraging,0.4478176647382943,0.45662419040112495,435.8451843921976,679.1834290822196
winter_20201031-1_T2S1,winter,20201031-1,T2S1,17236.866284,33384.832711,51.630830183314366,1.9956033064631016,foraging,1.9264280049869997,2.0694432804987963,33.2055819277138,33.41730061607531
winter_20201031-1_T2S2,winter,20201031-1,T2S2,45187.232695,75821.19893,59.59709597406653,1.3919884108660787,foraging,0.8860524483509293,2.138279174901089,40.038258163607914,65.50397204492361
winter_20201101-3_T1S1,winter,20201101-3,T1S1,2051394.398917,4763759.064562,43.06251368121225,0.5498217580441807,foraging,0.5348993242677804,0.5611077762757438,1097.289477787413,1521.9289059889675
winter_20201101-3_T1S2,winter,20201101-3,T1S2,2562536.032835,6329785.331102,40.48377470628801,0.3581105022592629,foraging,0.3713603320166407,0.3490977814399029,951.624231958211,1315.1383721560408
winter_20201101-3_T2S1,winter,20201101-3,T2S1,26799.432934,51539.932502,51.99741566010015,10.046934868730776,foraging,9.50765549695634,10.631093701774383,254.79977585025793,263.01856913611664
winter_20201101-3_T2S2,winter,20201101-3,T2S2,71181.566309,360863.631136,19.72533671096757,2.280916723911612,foraging,4.413178389605501,1.7569708412579133,314.13695017314984,508.9629411364236
winter_20201103-1_T1S1,winter,20201103-1,T1S1,20536297.165828,24255205.731098,84.66758597515451,0.10013081859875128,foraging,0.0699184037134875,0.26696770616713833,1435.865116020511,992.8284891154553
winter_20201103-1_T1S2,winter,20201103-1,T1S2,10026878.665169,14300737.364492,70.11441724721992,0.14891910202403652,foraging,0.11402139661889614,0.23079243532950658,1143.2787091307825,986.3742574709526
winter_20201103-1_T2S1,winter,20201103-1,T2S1,13631363.964895,18713721.897733,72.8415439717864,0.20534100081630485,foraging,0.1648787818333752,0.313864493469174,2247.5226852592555,1595.1716982192372
winter_20201103-1_T2S2,winter,20201103-1,T2S2,1140329.998962,2201453.264462,51.798964682572,0.5960574291149215,foraging,0.6032001038585367,0.5883815948854888,687.8471738068835,624.3453993249879
winter_20201103-2_T1S1,winter,20201103-2,T1S1,742715.266639,1798530.964452,41.29566192180073,0.5784186967344026,foraging,0.540780631555789,0.6048952547859776,401.64603095916465,638.6579055356294
winter_20201103-2_T1S2,winter,20201103-2,T1S2,580337.56611,1311271.497792,44.2576207205913,1.0815586498677834,foraging,1.1967238845819999,0.9901212310839297,694.5038264840224,723.7132042779989
winter_20201103-2_T2S1,winter,20201103-2,T2S1,804497.265982,1850039.231142,43.485416548999154,0.792473025971555,foraging,0.8029001635518791,0.7844498150867532,645.9309864339874,820.1752012352025
winter_20201103-2_T2S2,winter,20201103-2,T2S2,42890.49944,64124.699038,66.8860830279816,7.330891599064559,foraging,5.083682035515323,11.869981480090704,218.041661497408,252.04955597280946
winter_20201103-4_T1S1,winter,20201103-4,T1S1,562714.231615,729514.697803,77.13542075432686,1.131834846019152,foraging,0.8248406218094453,2.167503528094072,464.14955670634083,361.54059895022596
winter_20201103-4_T1S2,winter,20201103-4,T1S2,906678.933088,2418636.031122,37.48720028235888,0.5752684805510293,foraging,0.7463747591014158,0.4726607688094399,676.7222702658847,714.6428043636402
winter_20201103-4_T2S1,winter,20201103-4,T2S1,2142247.232301,3205619.231152,66.82787560926701,0.7107283720239324,foraging,0.5775884669400903,0.9789492707149494,1237.337294711386,1040.9872427738846
winter_20201103-4_T2S2,winter,20201103-4,T2S2,120485.399027,181492.86515,66.38574961468672,2.4575020680530795,foraging,2.021806761543038,3.317969256662682,243.59819441999957,202.42089702300407
winter_20201103-5_T1S1,winter,20201103-5,T1S1,166528.57385,371206.995756,44.86137808659774,2.828375099050578,foraging,3.029033165474831,2.6651175298258365,504.4205731908746,545.4920501987691
winter_20201103-5_T1S2,winter,20201103-5,T1S2,24495.5663,60198.332415,40.691436651650974,6.038911148532731,foraging,6.289977390500488,5.866655313900659,154.0765581945057,209.4558225495171
winter_20201103-5_T2S1,winter,20201103-5,T2S1,314509.399144,956469.997792,32.88230680209953,1.5798715074781942,foraging,2.31877150184834,1.2178695501208634,729.2754317985521,781.82426547076
winter_20201103-5_T2S2,winter,20201103-5,T2S2,113165.199871,377880.564472,29.947345936968738,1.1984519337832404,foraging,1.5984650721653002,1.0274472517381967,180.89061937839864,271.98107385217213
winter_20201106-1_T1S1,winter,20201106-1,T1S1,1156715.166391,2516787.197802,45.95999087253783,0.42924592819950697,foraging,0.4579964988137096,0.40479411954247435,529.7714963317954,550.5491604693603
winter_20201106-1_T1S2,winter,20201106-1,T1S2,542315.399097,1433854.097792,37.82221635605146,0.5562315297123406,foraging,0.7584434863208915,0.4332277183120372,411.3155819766344,386.2392762225177
winter_20201106-1_T2S1,winter,20201106-1,T2S1,1525430.298939,2349270.931132,64.93207227503423,0.5894235447644912,foraging,0.4719407743060973,0.806955638542728,719.9127564312531,664.8028434087471
winter_20201106-1_T2S2,winter,20201106-1,T2S2,176467.165426,344662.597802,51.19997544014797,1.5089170100252651,foraging,1.5053249592436875,1.512685715337513,265.6404286027425,254.42682794019188
winter_20201106-2_T1S1,winter,20201106-2,T1S1,678319.466248,2635808.697792,25.734776079016047,0.37810413598623926,foraging,0.537756618466966,0.32278051787566864,364.7707824098418,631.839387893817
winter_20201106-2_T1S2,winter,20201106-2,T1S2,757365.765762,1961513.264452,38.61129972901763,0.4066825744645188,foraging,0.4935431388498257,0.3520503820364603,373.79267729157937,423.9205869420625
winter_20201106-2_T2S1,winter,20201106-2,T2S1,1042093.13319,3508068.397802,29.705610467655912,0.1949816954115889,foraging,0.2917043106265639,0.1541078169967691,303.9830590258649,380.02606479738535
winter_20201106-2_T2S2,winter,20201106-2,T2S2,951190.633247,2586150.464462,36.78017371061499,0.3772030586106459,foraging,0.4251556591739814,0.34930508605814387,404.4040806782451,571.099784544164
winter_20210215-1_T1S1,winter,20210215-1,T1S1,3291698.698973,4587964.531092,71.74638506173302,0.33658870038414257,foraging,0.24354349110637483,0.5728649230047986,801.6717928181964,742.5852261106021
winter_20210215-1_T1S2,winter,20210215-1,T1S2,3233677.665934,8785475.531086,36.80708749904486,0.23766833180470967,foraging,0.3322510857140973,0.1825780445989911,1074.3929153559995,1013.6363982283056
winter_20210215-1_T2S1,winter,20210215-1,T2S1,882323.43332,931208.09999,94.75040362401003,0.14626970142915174,foraging,0.078091329834059,1.3768268270414188,68.90181025171148,67.3057205022335
winter_20210215-1_T2S2,winter,20210215-1,T2S2,4838484.132001,6035998.831102,80.16045508606622,0.4077946746517051,foraging,0.308113283477556,0.8105511751055058,1490.8012329648807,970.6469465624318
